platform,stable_id,title,official_source_url,search_date,query_hits,source_terms,metadata_result,file_count,final_decision,canonical_record_id,canonical_record_ids,relationship_type,reason,decision_basis,review_date
mendeley,z53bymhrfp,Journal of Methodology of Social Sciences and Humanities; No.91,https://data.mendeley.com/datasets/z53bymhrfp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z55wd9yh92,Data for: Hierarchical integration of multimodal cues facilitates nest recognition in carpenter bee aggregations,https://data.mendeley.com/datasets/z55wd9yh92,2026-08-02,"[""iris_recognition"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z55yrbmn2d,Image Dataset for Disease Detection in Black Gram (Vigna mungo) Leaves: A Resource for Machine Learning Research,https://data.mendeley.com/datasets/z55yrbmn2d,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z57msctftm,Ginseng Dataset For re ID,https://data.mendeley.com/datasets/z57msctftm,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z57sv28ndg,Data for: Spectral tuning of light harvesting complex II in the siphonous alga Bryopsis corticulans and its effect on energy transfer dynamics (Time resolved fluorescence),https://data.mendeley.com/datasets/z57sv28ndg,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z59f5nw4nh,Supplementary Tables & Figures: Understanding Factors Impacting Quality of Life in Patients with Keratinocyte Carcinoma: A Cross Sectional Analysis of Mohs Surgery Patients,https://data.mendeley.com/datasets/z59f5nw4nh,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5j7zrgkzn,Data for: Role of Free Volumes in Conducting Properties of GO and rGO Filled PVA PEDOT:PSS Composite Free Standing Films: A Positron Annihilation Lifetime Study,https://data.mendeley.com/datasets/z5j7zrgkzn,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5jx9wwygr,Dataset for fertilizer derived nitrogen partitioning in rice–soil systems under water saving and flooded irrigation using a ¹⁵N tracer,https://data.mendeley.com/datasets/z5jx9wwygr,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5nmbmmddt,2019 Ambon Aftershocks Catalogue Data Compiled Using Local and Regional Seismic Networks,https://data.mendeley.com/datasets/z5nmbmmddt,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5vxzmxphj,Modeling Water Redistribution of selective non uniform biochar application to Palouse hills,https://data.mendeley.com/datasets/z5vxzmxphj,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5vyr3rjk4,Increased frontoparietal activity related to lower performance in neuropsychological assessment of working memory,https://data.mendeley.com/datasets/z5vyr3rjk4,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5yscbcvd3,Data for: Dietary change in Bangladesh from 1985 to 2010,https://data.mendeley.com/datasets/z5yscbcvd3,2026-08-02,"[""eye_tracking""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5z853tzv3,Octopus provenance unpublished,https://data.mendeley.com/datasets/z5z853tzv3,2026-08-02,"[""eye_tracking""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z5zc7kk76g,Data from cryo neutron phase change experiments with LH2 and LCH4,https://data.mendeley.com/datasets/z5zc7kk76g,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z629248f2x,SI data,https://data.mendeley.com/datasets/z629248f2x,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z62pn94bsb,"New rock art data from the state of Mato Grosso, Brazil: A graphical analysis of rock art shelters between the Vermelho and Gavião rivers: Datasets and Supplementary Materials",https://data.mendeley.com/datasets/z62pn94bsb,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z64sv5gwnh,"Free will, folk intuitions, and person standpoints: Evidence from experiments",https://data.mendeley.com/datasets/z64sv5gwnh,2026-08-02,"[""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z66d87gd23,Bangladeshi Tribal Faces: A Dataset for Machine Learning and Deep Learning Applications,https://data.mendeley.com/datasets/z66d87gd23,2026-08-02,"[""external_eye"", ""eye_tracking"", ""iris_recognition"", ""thyroid_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z68kh9x52x,The GU ECG Database: ECG Datasets for Detection and Classification of Acute Myocardial Ischaemia Through Machine Learning,https://data.mendeley.com/datasets/z68kh9x52x,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z69fzjv9vr,"A Correlative Study between Heliospheric Current Sheet Tilts, Cosmic Ray Intensities and Solar Activity Parameters",https://data.mendeley.com/datasets/z69fzjv9vr,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6cz6gpsxb,"Raw Western blot images for ""Patient derived organoids reveal a spliceopathy metabolism axis underlying PRPF31 mutant retinal degeneration and therapeutic targets""",https://data.mendeley.com/datasets/z6cz6gpsxb,2026-08-02,"[""retinal"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,,[],,Raw western-blot figure images are not a reusable observation-level model resource after canonical review.,human_reviewed_override,2026-08-03
mendeley,z6d9p3j8gp,"Supplementary dataset for field monitoring, turbidity drivers, and modeling in the Shanghai river network",https://data.mendeley.com/datasets/z6d9p3j8gp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6dtfdpzz8,Strawberry DS,https://data.mendeley.com/datasets/z6dtfdpzz8,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6j5hj6vtv,SymbMat: Symbolic computation of quantum transition matrix elements,https://data.mendeley.com/datasets/z6j5hj6vtv,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6jb259pcd,Winograd Images Dataset,https://data.mendeley.com/datasets/z6jb259pcd,2026-08-02,"[""external_eye"", ""eye_tracking"", ""retinal_image"", ""thyroid_eye"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,The record is not an ophthalmic or relevant visual/gaze modeling resource under the stated scope.,human_reviewed_override,2026-08-03
mendeley,z6jp232g5j,"Multi Crop Leaf Disease Dataset: Corn, Potato, Rice, Tomato, and Cashew",https://data.mendeley.com/datasets/z6jp232g5j,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6p55dvbxj,Ultrasound image dataset for ovarian follicular development detection in pigs,https://data.mendeley.com/datasets/z6p55dvbxj,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6pfm23dcr,Confocal image stacks,https://data.mendeley.com/datasets/z6pfm23dcr,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6sg8rzhxb,Distinct contributions and sensorimotor encoding of PV and FoxP2 neurons in the external globus pallidus during perceptual decision making,https://data.mendeley.com/datasets/z6sg8rzhxb,2026-08-02,"[""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6sxcbjp9k,Data for: Modulation of the word frequency effect in recognition memory after an unrelated lexical decision task,https://data.mendeley.com/datasets/z6sxcbjp9k,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6t86sjwts,Dataset of traditional Chinese god statue,https://data.mendeley.com/datasets/z6t86sjwts,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z6t9zykcyz,The UVA induced single base mutational signature of CX5461 in human cells,https://data.mendeley.com/datasets/z6t9zykcyz,2026-08-02,"[""retinal"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_suitable_for_model_training_or_evaluation,,[],,"Although eye-related, public metadata indicates a review, article result/supplement, code/workflow, simulation, or a non-reusable clinical summary rather than a reusable model-training/evaluation resource.",human_reviewed_override,2026-08-03
mendeley,z6y4wwm6mp,"Preliminary results of modeling the ecological niche of Chionaspis pinifoliae (Fitch, 1856) (Insecta, Hemiptera, Sternorrhyncha, Diaspididae) in MaxEnt software",https://data.mendeley.com/datasets/z6y4wwm6mp,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z72v2b9wj7,Relationship between dynamic balance and agility among team game players,https://data.mendeley.com/datasets/z72v2b9wj7,2026-08-02,"[""anterior_segment"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z732f9pwxt,Trash Detection Dataset,https://data.mendeley.com/datasets/z732f9pwxt,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z749s8v2vt,"Field descriptions, geochemistry, geochronology, geochemical variations and paleoclimatic estimations on Flores Island",https://data.mendeley.com/datasets/z749s8v2vt,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z754455x3c,Mouse Knee Embedding and Joint Laxity Tester CAD Files,https://data.mendeley.com/datasets/z754455x3c,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z75p59kmj7,Alcohol promotes ACSS2 nuclear import and epigenetically regulates de novo lipogenesis Yawen Lu,https://data.mendeley.com/datasets/z75p59kmj7,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7dznk98t8,Spanish audios classified according to phonetic phonological speech disorders,https://data.mendeley.com/datasets/z7dznk98t8,2026-08-02,"[""anterior_segment"", ""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7ffnbvjcr,Data for: The Role of Forgetting Cues in Directed Forgetting: Ceasing Maintenance Rehearsal,https://data.mendeley.com/datasets/z7ffnbvjcr,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7j7fdpj5k,Multi modal Synergy: Bridging Chinese Culture Expression and Teaching Interaction in Art English Textbooks via Self supervised Learning,https://data.mendeley.com/datasets/z7j7fdpj5k,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography"", ""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7jyh2dcft,Analysis and evaluation of Fatigue for Aero Vehicle body Structures,https://data.mendeley.com/datasets/z7jyh2dcft,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7m29g447z,Unripen Papaya Image Dataset for Classification Using Deep Learning,https://data.mendeley.com/datasets/z7m29g447z,2026-08-02,"[""iris_recognition"", ""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7mhngf32m,Journal of Methodology of Social Sciences and Humanities ; No.74 75,https://data.mendeley.com/datasets/z7mhngf32m,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7phmfz8yk,Structural and electronic properties of the perovskite type ferrimagnetic semiconductor CaCo0.5Zr0.5O3,https://data.mendeley.com/datasets/z7phmfz8yk,2026-08-02,"[""external_eye"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7vpwnf4yz,"The diagenetic history of the giant Lacq gas field, witness to the Apto Albian rifting and the Pyrenean orogeny, revealed by fluid and basin modeling",https://data.mendeley.com/datasets/z7vpwnf4yz,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7x6y9hzhv,Data for: Species specific leaf surface temperature during summer drought signals differences in end of season senescence in a multi species community,https://data.mendeley.com/datasets/z7x6y9hzhv,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z7ys7r4bdn,Thyriod ophthalmopathy external ocular images,https://data.mendeley.com/datasets/z7ys7r4bdn,2026-08-02,"[""external_eye"", ""eye_tracking"", ""ocular"", ""thyroid_eye""]",,search_metadata_confirmed,,existing_catalog_record,thyroid_ophthalmopathy_external,"[""thyroid_ophthalmopathy_external""]",same_resource,The platform identifier or DOI is already represented by this catalog record.,identifier_match,2026-08-03
mendeley,z7zpr69ppx,4 New Generalized Criteria for Irreducible Polynomials over Q,https://data.mendeley.com/datasets/z7zpr69ppx,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z835zbbs8g,A high order finite difference solver for direct numerical simulations of magnetohydrodynamic turbulence,https://data.mendeley.com/datasets/z835zbbs8g,2026-08-02,"[""external_eye"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z862kvrp3h,Triboelectric Signal Dataset for Hybrid Deep Learning Based Aerial Robot State Recognition,https://data.mendeley.com/datasets/z862kvrp3h,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z87b9hnkh7,Jute Plant Leaves,https://data.mendeley.com/datasets/z87b9hnkh7,2026-08-02,"[""eye_tracking""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z87gvghpdp,Indoor spatial tracking of users,https://data.mendeley.com/datasets/z87gvghpdp,2026-08-02,"[""eye_tracking""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z88tpm3926,A Comprehensive View Dependent Dataset for Objects Reconstruction Synthetic Set Part A,https://data.mendeley.com/datasets/z88tpm3926,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8b6r2c43g,Promise and Reality: Using ICTs to Bridge China’s Rural–Urban Divide in Education,https://data.mendeley.com/datasets/z8b6r2c43g,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8bh7n5b7d,"A Machine Learning Approach to Map Crystal Orientation by Optical Microscopy, Wittwer et al.",https://data.mendeley.com/datasets/z8bh7n5b7d,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8gxdy79cz,Data and MATLAB code for: Simulation Based Comparison of Doctrinal and Boundary Consistent Placement in Finite Linear Hazard Fields,https://data.mendeley.com/datasets/z8gxdy79cz,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8mhg4hfpc,Chilli Papaya MCMD dataset,https://data.mendeley.com/datasets/z8mhg4hfpc,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8n9m2kyf8,CPR ABM Chilean sample,https://data.mendeley.com/datasets/z8n9m2kyf8,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8nx775tkp,The Dataset for: Loss of mGlu5 receptors in somatostatin expressing neurons alters negative emotional states.,https://data.mendeley.com/datasets/z8nx775tkp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8r3pvv863,Samosa,https://data.mendeley.com/datasets/z8r3pvv863,2026-08-02,"[""external_eye"", ""iris_recognition"", ""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8r5ryp282,HOW IS IT RELEVANT TO TOURISTS’ REVISIT INTENTION: ANALYSIS OF EXTENDED THEORY OF PLANNED BEHAVIOUR (TPB) WITHIN WATER THEME PARK SETTING,https://data.mendeley.com/datasets/z8r5ryp282,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8sfdnch2c,Measuring Hallucination in Large Language Models for Cyber Threat Intelligence: An Exploratory Study,https://data.mendeley.com/datasets/z8sfdnch2c,2026-08-02,"[""iris_recognition""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8sphs8vvv,The EFFICACY Project Database,https://data.mendeley.com/datasets/z8sphs8vvv,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8tn8x4pbp,Data set from Perry et al. regarding the anterior thalamus from older patients with Down's Syndrome,https://data.mendeley.com/datasets/z8tn8x4pbp,2026-08-02,"[""anterior_segment""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8wmkcdc37,Data for: Development and morphodynamics of beaches on shore platforms on microtidal coastlines,https://data.mendeley.com/datasets/z8wmkcdc37,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8xm2hpbsp,AutoEFT: Automated operator construction for effective field theories,https://data.mendeley.com/datasets/z8xm2hpbsp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8yhd3sj23,Isochromatic art: a computational dataset for digital photoelasticity studies.,https://data.mendeley.com/datasets/z8yhd3sj23,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8yv7d2tcp,"Journal of Studies in Religion, Spirituality & Management; No.11",https://data.mendeley.com/datasets/z8yv7d2tcp,2026-08-02,"[""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8z5w59c7n,MicroCT of bamboo,https://data.mendeley.com/datasets/z8z5w59c7n,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8zjndtmrt,"Data for: Preparation of Ni, CoO supported halloysite nanotubes catalyst and its application in hydrogenation of furfural to furfuryl alcohol",https://data.mendeley.com/datasets/z8zjndtmrt,2026-08-02,"[""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z8zm3ytkcx,Multi temporal dataset of stand and canopy structural data in temperate and Mediterranean coppice forests,https://data.mendeley.com/datasets/z8zm3ytkcx,2026-08-02,"[""optical_coherence_tomography"", ""optical_coherence_tomography_angiography""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z92nw4n73t,A simultaneous EEG fNIRS dataset of the visual cognitive motivation study in healthy adults,https://data.mendeley.com/datasets/z92nw4n73t,2026-08-02,"[""iris_recognition"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z93rb2m4fk,NYA Crack Data: A High Variability Concrete Crack Dataset for Enhanced Model Generalisation,https://data.mendeley.com/datasets/z93rb2m4fk,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z97bs2c8p7,Topology recapitulates ontogeny of dendritic arbors,https://data.mendeley.com/datasets/z97bs2c8p7,2026-08-02,"[""retinal_image"", ""visual_field""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z97gk2xcvn,Data for: Effects of Ultraviolet Wavelength and Intensity on AlGaN Thin Film Surfaces Irradiated Simultaneously with CF4 Plasma and Ultraviolet,https://data.mendeley.com/datasets/z97gk2xcvn,2026-08-02,"[""retinal_image"", ""slit_lamp""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z98fxdr64x,Chromatin lncRNA Platr10 controls pluripotency network in trans by coordinating intrachromosomal looping and TET1 DNA demethylation,https://data.mendeley.com/datasets/z98fxdr64x,2026-08-02,"[""retinal_image""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
mendeley,z9b6vn6x2x,"code and data for the paper ""In sample and out of sample Sharpe ratios of multi factor asset pricing models""",https://data.mendeley.com/datasets/z9b6vn6x2x,2026-08-02,"[""external_eye""]",,search_metadata_confirmed,,excluded_not_eye_or_ophthalmology,,[],,Public title and metadata do not describe an eye or ophthalmology data resource.,conservative_metadata_screen,2026-08-03
