record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
messidor2,MESSIDOR-2,fundus,0.5.0,2026-08-02,2026-08-02,https://www.adcis.net/en/third-party/messidor2/,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,multieye,https://arxiv.org/abs/2412.09402,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mfiddr,MFIDDR: Multi-Field Imaging Dataset for Diabetic Retinopathy,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/mfiddr/MFIDDR,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mgd1k,MGD-1k Meibomian Gland Dataset,external_eye,0.5.0,2026-08-02,2026-08-02,https://mgd1k.github.io/index.html,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
migs_video,Multicenter Fine-Annotated MIGS Surgical Video Dataset,surgical_video,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/19438128,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mm_retinal_reason,MM-Retinal-Reason: Ophthalmology Multimodal Reasoning Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason,checked_against_cited_source,confirmed_catalog_relationship,34,derived_from,acrima|aptos2019|chaksu|ddr|deepdrid|drishti_gs|duke_chiu_boe|e_ophtha|eyepacs|fives|g1020|gamma|goals|hassan_composite_retina|hrf|idrid|jichi|kermany_oct|lag|oct_c8|octa_500|octdl|octid|oimhs|palm|papila|paraguay_dr|refuge2018|rfmid|roc|stage_task1|stage_task2|stare|sustech_sysu,0,,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,ARIA|DR1-2|Glaucoma detection (ambiguous source label)|MPOS|ORIGA|Original MESSIDOR|Retina (ambiguous source label)|ScarDat,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mmrdr,MMRDR: Multi-Modal Retinal Diabetic Retinopathy Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.29423747,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,ddr,0,,https://doi.org/10.1038/s41597-026-07005-9,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mpii_gaze,MPIIGaze Appearance-Based Gaze Estimation Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://www.mpi-inf.mpg.de/de/departments/computer-vision-and-machine-learning/research/gaze-based-human-computer-interaction/appearance-based-gaze-estimation-in-the-wild,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mpxv_ocular_manifestations_south_kivu,MPXV Ocular Manifestations South Kivu Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.1371/journal.pgph.0005971.s001,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mshf,Multi-Source Heterogeneous Fundus Dataset for Image Quality Assessment,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.21507564,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
msila_fundus_dr,M'Sila Retinal Fundus Dataset for Diabetic Retinopathy Classification,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/19169587,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
multieye,MultiEYE: OCT-Enhanced Fundus Multi-Disease Benchmark,multimodal,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/Luxuriant16/MultiEYE,checked_against_cited_source,confirmed_catalog_relationship,13,derived_from,ddr|eyepacs|fives|goals|hassan_composite_retina|kermany_oct|messidor2|octid|odir2019|rfmid|rfmid2|stare|vietai_retinal_disease,0,,https://arxiv.org/abs/2412.09402,1000Fundus39Cat|ARIA|MMC-AMD,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
mured,MuReD: Multi-label Retinal Diseases Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/pc4mb3h8hz/1,checked_against_cited_source,confirmed_catalog_relationship,2,derived_from,rfmid|stare,1,x_pcr,https://doi.org/10.17632/pc4mb3h8hz.1|https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af,ARIA,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
myopic_regression_fundus,Myopic Regression after Corneal Refractive Surgery Fundus Sample,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/k34rvfw3dg/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.30520733.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
nd_iris_0405,ND-IRIS-0405 Iris Image Dataset,iris_biometrics,0.5.0,2026-08-02,2026-08-02,https://tsapps.nist.gov/BDbC/Search/Details/371,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
nehut,NEH-UT Retinal OCT Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/8kt969dhx6/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ochid,OCHID: OCT Choroidal Image Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://imed.nimte.ac.cn/OCHID.html,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,CORN and ROSE appear in navigation on the same project site; this is not evidence that OCHID reuses their data.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct5k,OCT5k: Multi-Disease Retinal Layer Annotations,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5522/04/22128671,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct_c8,Retinal OCT-C8: 8-Class OCT Classification,oct,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,mm_retinal_reason|x_pcr,https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct_cirrus,Duke Srinivasan Retinal OCT Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct_fundus_dme_dr_mexico,OCT and Eye Fundus Dataset for DME and DR,multimodal,0.5.0,2026-08-02,2026-08-02,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct_macular_hole_postsurgery,HD-OCT of Macular Hole Before and After Surgery,oct,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oct_ms_jhu,OCT Retinal Layer Segmentation — MS & Healthy Controls (JHU/IACL),oct,0.5.0,2026-08-02,2026-08-02,https://iacl.ece.jhu.edu/~aaron/data/OCT_Manual_Delineations-2018_June_29_b.zip,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
octa_500,OCTA-500: Large-scale OCTA Multi-task Benchmark,octa,0.5.0,2026-08-02,2026-08-02,https://ieee-dataport.org/open-access/octa-500,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
octa_macula_coronal,OCTA Macula Coronal Views,octa,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/p5h7x55zw7/1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
octave,OCTAVE: 3D SD-OCT Retinal Segmentation Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/14580071,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
octdl,OCTDL: OCT Deep Learning Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/sncdhf53xc/4,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
octid,OCTID: OCT Image Database,oct,0.5.0,2026-08-02,2026-08-02,https://borealisdata.ca/dataverse/OCTID,checked_against_cited_source,confirmed_catalog_relationship,0,,,3,mm_retinal_reason|multieye|x_pcr,https://arxiv.org/abs/2412.09402|https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ocular_chat_vqa,OcularChat-VQA: AREDS-Derived Patient-Physician Dialogue Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/ncbi/OcularChat-VQA,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,AREDS,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ocular_generalized_myasthenia_korea,Ocular and Generalized Myasthenia Gravis Korea Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.31981347.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oculoscope,OculoScope: Fairer AI in Ophthalmology Dataset,uwf_fundus,0.5.0,2026-08-02,2026-08-02,https://figshare.com/s/926c2c2ef9e77ab5eb9d,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
odir2019,ODIR-2019: Ocular Disease Intelligent Recognition,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,checked_against_cited_source,confirmed_catalog_relationship,0,,,5,amdnet23|aod|multieye|smdg|x_pcr,https://arxiv.org/abs/2412.09402|https://doi.org/10.17632/d73g6m8d5m.1|https://doi.org/10.17632/yj35kjgrv3.1|https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
oimhs,OIMHS: OCT Image Macular Hole Segmentation Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.23508453,checked_against_cited_source,confirmed_catalog_relationship,0,,,3,lmod_plus|mm_retinal_reason|x_pcr,https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://kfzyqin.github.io/lmod_plus/,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,oct,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/7105232,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophnet2024,OphNet2024: Ophthalmic Surgical Video Dataset,surgical_video,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/xioamiyh/OphNet2024,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophora,Ophora-160K: Ophthalmic Surgical Video Instruction Dataset,surgical_video,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,Public YouTube ophthalmic narrative videos,Ophora uses public narrative videos and is not documented as a derivative of OphNet2024.,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophthalmology_eqa_v3,Ophthalmology-EQA-v3,text,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophthalmology_mcqa_v3,Ophthalmology-MCQA-v3,text,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophthalmology_pubmed_corpus,Ophthalmology PubMed Corpus,text,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophthalvqa,OphthalVQA Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.25624917,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophthalwechat,OphthalWeChat Dataset,text,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.29064149,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ophtho_readability,Language and Readability Barriers in Ophthalmology Dataset,text,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/16592100,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
paired_retina,Paired Retina Dataset: Cross-Device Fundus Pairs,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/smartretina2025/paired_retina,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
palm,PALM — iChallenge Pathologic Myopia,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
papila,PAPILA: Glaucoma Fundus Dataset with Clinical Data,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/6379970,checked_against_cited_source,confirmed_catalog_relationship,0,,,4,glaucoma_expert_cot_raw|glaucoma_expert_cot_refined|mm_retinal_reason|smdg,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-raw-1077|https://huggingface.co/datasets/yuzhench/glaucoma-expert-cot-refined-1077|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
paraguay_dr,Paraguay Color Fundus DR Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/record/4647952,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
parkinsons_directional_oct,Parkinson Disease Directional OCT Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.26188/30750011.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
parkinsons_outer_retinal_structure,Parkinson Disease Outer Retinal Structure and Function Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.26188/24138420.v2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
pco_namd,PCO-nAMD Paired CFP and OCT Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.32873501.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
perg_ioba,PERG-IOBA Ocular Electrophysiology Dataset,electrophysiology,0.5.0,2026-08-02,2026-08-02,https://physionet.org/content/perg-ioba-dataset/1.0.0/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
periorbital_segmentation,Open-Source Periorbital Segmentation Dataset,external_eye,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5281/zenodo.13916845,checked_against_cited_source,external_or_unresolved_relationship_only,0,,,0,,,CelebAMask-HQ|Chicago Face Database,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
pimd_visual_preference_eye_tracking,PIMD Visual Preference Eye-Tracking Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.1371/journal.pone.0266176.s010,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
popeye_nir,PopEYE Infrared Ocular Image Dataset,external_eye,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/18430187,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
post_glaucoma_surgery_ptosis_strabismus,Post-Glaucoma-Surgery Ptosis and Strabismus Dataset,tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.1371/journal.pone.0335074.s001,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
prime_fp20,PRIME-FP20: Ultra-Widefield Vessel Segmentation,uwf_fundus,0.5.0,2026-08-02,2026-08-02,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
pupillometry_eeg_fmri_salience,"Pupillometry, EEG, and fMRI Salience Dataset",eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.22518010.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
puwf_av,PUWF-AV Pediatric Ultra-Widefield Fundus Artery-Vein Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.32509329.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rao_fundus,RAO Retinal Artery Occlusion Fundus Photography Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/5428684j44/2,checked_against_cited_source,confirmed_catalog_relationship,2,derived_from,jsiec|rfmid,0,,https://doi.org/10.17632/5428684j44.2,Public web images,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rasti_oct,"Rasti OCT Dataset (Noor Eye Hospital, Tehran)",oct,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ravir,RAVIR: Retinal Artery/Vein Segmentation in IR,fundus,0.5.0,2026-08-02,2026-08-02,https://ravir.grand-challenge.org/data/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rbad,RBAD Retinal Branching-Angle Detection Benchmark,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/Retinal-Research/RBAD,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
real_fundus,Real Fundus Clinical Image Restoration Benchmark,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
refuge1_multirater,REFUGE Multi-Rater — Glaucoma with Multi-Expert Annotations,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,refuge2018,0,,https://huggingface.co/datasets/realslimman/REFUGE-MultiRater,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
refuge2,REFUGE2 — Retinal Fundus Glaucoma Challenge 2,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,checked_against_cited_source,confirmed_catalog_relationship,1,version_of,refuge2018,0,,https://refuge.grand-challenge.org/,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
refuge2018,REFUGE 2018: Retinal Fundus Glaucoma Challenge,fundus,0.5.0,2026-08-02,2026-08-02,https://refuge.grand-challenge.org/,checked_against_cited_source,confirmed_catalog_relationship,0,,,6,fundus_domain_generalization|lmod_plus|mm_retinal_reason|refuge1_multirater|refuge2|smdg,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://huggingface.co/datasets/realslimman/REFUGE-MultiRater|https://kfzyqin.github.io/lmod_plus/|https://refuge.grand-challenge.org/|https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset|https://zenodo.org/records/8009107,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
reta_benchmark,RETA Benchmark for Retinal Vascular Tree Analysis,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.16960855,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,idrid,0,,https://doi.org/10.6084/m9.figshare.16960855,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
