record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
octa_macula_coronal,OCTA Macula Coronal Views,octa,octa,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/p5h7x55zw7/1,primary_quantity_resolved,82560,images,Derived coronal PNG views,exact,derived_from_reported_components,https://data.mendeley.com/datasets/p5h7x55zw7/1,2,1,"[{""count"": 82560, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://data.mendeley.com/datasets/p5h7x55zw7/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Derived coronal PNG views"", ""unit"": ""images""}, {""count"": 129, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/p5h7x55zw7/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Subject-level OCTA scans"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
octave,OCTAVE: 3D SD-OCT Retinal Segmentation Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/14580071,primary_quantity_resolved,198,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/14580071,1,0,"[{""count"": 198, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/14580071"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
octdl,OCTDL: OCT Deep Learning Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/sncdhf53xc/4,primary_quantity_resolved,2000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://data.mendeley.com/datasets/sncdhf53xc/4,1,0,"[{""count"": 2000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://data.mendeley.com/datasets/sncdhf53xc/4"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
octid,OCTID: OCT Image Database,oct,oct,0.4.0,2026-08-01,2026-08-01,https://borealisdata.ca/dataverse/OCTID,primary_quantity_resolved,500,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://borealisdata.ca/dataverse/OCTID,1,0,"[{""count"": 500, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://borealisdata.ca/dataverse/OCTID"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ocular_chat_vqa,OcularChat-VQA: AREDS-Derived Patient-Physician Dialogue Dataset,multimodal,text|tabular,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/ncbi/OcularChat-VQA,primary_quantity_resolved,844000,records,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/ncbi/OcularChat-VQA,1,0,"[{""count"": 844000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/ncbi/OcularChat-VQA"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""records""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
oculoscope,OculoScope: Fairer AI in Ophthalmology Dataset,uwf_fundus,uwf_fundus|tabular,0.4.0,2026-08-01,2026-08-01,https://figshare.com/s/926c2c2ef9e77ab5eb9d,primary_quantity_resolved,16530,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://figshare.com/s/926c2c2ef9e77ab5eb9d,1,0,"[{""count"": 16530, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://figshare.com/s/926c2c2ef9e77ab5eb9d"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
odir2019,ODIR-2019: Ocular Disease Intelligent Recognition,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,primary_quantity_resolved,8000,participants,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,2,1,"[{""count"": 8000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""participants""}, {""count"": 16000, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://odir2019.grand-challenge.org/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Left- and right-eye fundus images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
oimhs,OIMHS: OCT Image Macular Hole Segmentation Dataset,oct,oct,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.23508453,primary_quantity_resolved,3859,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.23508453,1,0,"[{""count"": 3859, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.23508453"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,oct,oct|fundus|tabular,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/7105232,primary_quantity_resolved,9408,b_scans,Biomarker-labeled OCT B-scans,exact,official_source_description,https://zenodo.org/records/7105232,3,2,"[{""count"": 9408, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7105232"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Biomarker-labeled OCT B-scans"", ""unit"": ""b_scans""}, {""count"": 1268, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7105232"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Paired fundus photographs"", ""unit"": ""images""}, {""count"": 96, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7105232"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Longitudinal eye-level cohort"", ""unit"": ""eyes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophnet2024,OphNet2024: Ophthalmic Surgical Video Dataset,surgical_video,surgical_video,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/xioamiyh/OphNet2024,primary_quantity_resolved,2278,videos,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/xioamiyh/OphNet2024,4,3,"[{""count"": 2278, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/xioamiyh/OphNet2024"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""videos""}, {""count"": 1969, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/xioamiyh/OphNet2024"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Untrimmed videos"", ""unit"": ""videos""}, {""count"": 17508, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/xioamiyh/OphNet2024"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Trimmed operation-level clips"", ""unit"": ""video_clips""}, {""count"": 14674, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/xioamiyh/OphNet2024"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Trimmed phase-level clips"", ""unit"": ""video_clips""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophora,Ophora-160K: Ophthalmic Surgical Video Instruction Dataset,surgical_video,surgical_video|text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,primary_quantity_resolved,162185,video_clip_instruction_pairs,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,1,0,"[{""count"": 162185, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/General-Medical-AI/Ophora-160K"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""video_clip_instruction_pairs""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophthalmology_eqa_v3,Ophthalmology-EQA-v3,text,text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,primary_quantity_resolved,49300,questions,Explanatory or free-form ophthalmology questions,exact,official_source_description,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,1,0,"[{""count"": 49300, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Explanatory or free-form ophthalmology questions"", ""unit"": ""questions""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophthalmology_mcqa_v3,Ophthalmology-MCQA-v3,text,text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,primary_quantity_resolved,51745,questions,Multiple-choice ophthalmology questions,exact,official_source_description,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,1,0,"[{""count"": 51745, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Multiple-choice ophthalmology questions"", ""unit"": ""questions""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophthalmology_pubmed_corpus,Ophthalmology PubMed Corpus,text,text,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,primary_quantity_resolved,39794,documents,Ophthalmology-focused PubMed corpus records,exact,official_source_description,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,1,0,"[{""count"": 39794, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Ophthalmology-focused PubMed corpus records"", ""unit"": ""documents""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophthalvqa,OphthalVQA Dataset,multimodal,fundus|fundus_angiography|oct|ocular_ultrasound|external_eye|text,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.25624917,primary_quantity_resolved,600,question_answer_pairs,Rows in OphthalVQA.csv,exact,current_deposit_table,https://doi.org/10.6084/m9.figshare.25624917,2,1,"[{""count"": 600, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.25624917"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Rows in OphthalVQA.csv"", ""unit"": ""question_answer_pairs""}, {""count"": 60, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.25624917"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""JPG image files in the current deposit"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophthalwechat,OphthalWeChat Dataset,text,text,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.6084/m9.figshare.29064149,primary_quantity_resolved,30120,question_answer_pairs,Rows in OphthalWeChat_QA.xlsx,exact,current_deposit_table,https://doi.org/10.6084/m9.figshare.29064149,2,1,"[{""count"": 30120, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.29064149"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Rows in OphthalWeChat_QA.xlsx"", ""unit"": ""question_answer_pairs""}, {""count"": 3469, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.29064149"", ""exactness"": ""exact"", ""notes"": ""The deposit stores image links and identifiers, not image files; 3,403 URLs are unique."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Rows in OphthalWeChat_image_information.xlsx"", ""unit"": ""linked_image_rows""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ophtho_readability,Language and Readability Barriers in Ophthalmology Dataset,text,text|tabular,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/16592100,primary_quantity_resolved,139,documents,Data rows in the deposited workbook,exact,current_deposit_table,https://zenodo.org/records/16592100,1,0,"[{""count"": 139, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://zenodo.org/records/16592100"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Data rows in the deposited workbook"", ""unit"": ""documents""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
paired_retina,Paired Retina Dataset: Cross-Device Fundus Pairs,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://huggingface.co/datasets/smartretina2025/paired_retina,primary_quantity_resolved,399,images,Image rows in the current versioned Hugging Face deposit,exact,current_deposit_file_listing,https://huggingface.co/datasets/smartretina2025/paired_retina/tree/9dc39ab4aebb3e25a7e9f409ad7b19fc14db73c5,2,1,"[{""count"": 399, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://huggingface.co/datasets/smartretina2025/paired_retina/tree/9dc39ab4aebb3e25a7e9f409ad7b19fc14db73c5"", ""exactness"": ""exact"", ""notes"": ""The dataset card describes a planned 327-patient paired cohort, but the current deposit contains 399 images and is not a complete 654-image paired release."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Image rows in the current versioned Hugging Face deposit"", ""unit"": ""images""}, {""count"": 327, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://huggingface.co/datasets/smartretina2025/paired_retina"", ""exactness"": ""exact"", ""notes"": ""This source-described cohort is not fully represented in the current deposit."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Cohort described by the dataset card"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
palm,PALM — iChallenge Pathologic Myopia,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,primary_quantity_resolved,1200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,1,0,"[{""count"": 1200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
papila,PAPILA: Glaucoma Fundus Dataset with Clinical Data,fundus,fundus|tabular,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/6379970,primary_quantity_resolved,488,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/6379970,1,0,"[{""count"": 488, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/6379970"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
paraguay_dr,Paraguay Color Fundus DR Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/record/4647952,primary_quantity_resolved,757,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/record/4647952,1,0,"[{""count"": 757, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/record/4647952"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
perg_ioba,PERG-IOBA Ocular Electrophysiology Dataset,electrophysiology,electrophysiology|tabular,0.4.0,2026-08-01,2026-08-01,https://physionet.org/content/perg-ioba-dataset/1.0.0/,primary_quantity_resolved,1354,signals,Transient pattern electroretinogram responses,exact,official_source_description,https://physionet.org/content/perg-ioba-dataset/1.0.0/,2,1,"[{""count"": 1354, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://physionet.org/content/perg-ioba-dataset/1.0.0/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Transient pattern electroretinogram responses"", ""unit"": ""signals""}, {""count"": 304, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://physionet.org/content/perg-ioba-dataset/1.0.0/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Participants represented in 336 records"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
periorbital_segmentation,Open-Source Periorbital Segmentation Dataset,external_eye,external_eye,0.4.0,2026-08-01,2026-08-01,https://doi.org/10.5281/zenodo.13916845,primary_quantity_resolved,2842,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.5281/zenodo.13916845,1,0,"[{""count"": 2842, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.5281/zenodo.13916845"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
popeye_nir,PopEYE Infrared Ocular Image Dataset,external_eye,external_eye,0.4.0,2026-08-01,2026-08-01,https://zenodo.org/records/18430187,primary_quantity_resolved,14976,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/18430187,1,0,"[{""count"": 14976, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/18430187"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
prime_fp20,PRIME-FP20: Ultra-Widefield Vessel Segmentation,uwf_fundus,uwf_fundus,0.4.0,2026-08-01,2026-08-01,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,primary_quantity_resolved,15,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,1,0,"[{""count"": 15, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rao_fundus,RAO Retinal Artery Occlusion Fundus Photography Dataset,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://data.mendeley.com/datasets/5428684j44/2,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rasti_oct,"Rasti OCT Dataset (Noor Eye Hospital, Tehran)",oct,oct,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu,primary_quantity_resolved,4254,b_scans,Approximate B-scan count,approximate,associated_publication,https://doi.org/10.1109/TMI.2017.2780115,2,1,"[{""count"": 4254, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1109/TMI.2017.2780115"", ""exactness"": ""approximate"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Approximate B-scan count"", ""unit"": ""b_scans""}, {""count"": 148, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1109/TMI.2017.2780115"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Heidelberg Spectralis volumes"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ravir,RAVIR: Retinal Artery/Vein Segmentation in IR,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://ravir.grand-challenge.org/data/,primary_quantity_resolved,42,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://ravir.grand-challenge.org/data/,1,0,"[{""count"": 42, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://ravir.grand-challenge.org/data/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rbad,RBAD Retinal Branching-Angle Detection Benchmark,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://github.com/Retinal-Research/RBAD,primary_quantity_resolved,40,images,Branching-angle benchmark images,exact,official_source_description,https://github.com/Retinal-Research/RBAD,1,0,"[{""count"": 40, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/Retinal-Research/RBAD"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Branching-angle benchmark images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
real_fundus,Real Fundus Clinical Image Restoration Benchmark,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,primary_quantity_resolved,120,image_pairs,Matched low-quality and high-quality fundus pairs,exact,official_source_description,https://github.com/dengzhuo-AI/Real-Fundus,2,1,"[{""count"": 120, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/dengzhuo-AI/Real-Fundus"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Matched low-quality and high-quality fundus pairs"", ""unit"": ""image_pairs""}, {""count"": 240, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://github.com/dengzhuo-AI/Real-Fundus"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Images participating in 120 restoration pairs"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge1_multirater,REFUGE Multi-Rater — Glaucoma with Multi-Expert Annotations,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,primary_quantity_resolved,1200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,1,0,"[{""count"": 1200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge2,REFUGE2 — Retinal Fundus Glaucoma Challenge 2,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,primary_quantity_resolved,2000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,1,0,"[{""count"": 2000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge2018,REFUGE 2018: Retinal Fundus Glaucoma Challenge,fundus,fundus,0.4.0,2026-08-01,2026-08-01,https://refuge.grand-challenge.org/,primary_quantity_resolved,1200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://refuge.grand-challenge.org/,1,0,"[{""count"": 1200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://refuge.grand-challenge.org/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
