record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
ravir,RAVIR: Retinal Artery/Vein Segmentation in IR,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://ravir.grand-challenge.org/data/,primary_quantity_resolved,42,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://ravir.grand-challenge.org/data/,1,0,"[{""count"": 42, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://ravir.grand-challenge.org/data/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rbad,RBAD Retinal Branching-Angle Detection Benchmark,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/Retinal-Research/RBAD,primary_quantity_resolved,40,images,Branching-angle benchmark images,exact,official_source_description,https://github.com/Retinal-Research/RBAD,1,0,"[{""count"": 40, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/Retinal-Research/RBAD"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Branching-angle benchmark images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
real_fundus,Real Fundus Clinical Image Restoration Benchmark,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,primary_quantity_resolved,120,image_pairs,Matched low-quality and high-quality fundus pairs,exact,official_source_description,https://github.com/dengzhuo-AI/Real-Fundus,2,1,"[{""count"": 120, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://github.com/dengzhuo-AI/Real-Fundus"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Matched low-quality and high-quality fundus pairs"", ""unit"": ""image_pairs""}, {""count"": 240, ""evidence_basis"": ""derived_from_reported_components"", ""evidence_url"": ""https://github.com/dengzhuo-AI/Real-Fundus"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Images participating in 120 restoration pairs"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge1_multirater,REFUGE Multi-Rater — Glaucoma with Multi-Expert Annotations,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,primary_quantity_resolved,1200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,1,0,"[{""count"": 1200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge2,REFUGE2 — Retinal Fundus Glaucoma Challenge 2,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,primary_quantity_resolved,2000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,1,0,"[{""count"": 2000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
refuge2018,REFUGE 2018: Retinal Fundus Glaucoma Challenge,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://refuge.grand-challenge.org/,primary_quantity_resolved,1200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://refuge.grand-challenge.org/,1,0,"[{""count"": 1200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://refuge.grand-challenge.org/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
reta_benchmark,RETA Benchmark for Retinal Vascular Tree Analysis,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.16960855,primary_quantity_resolved,81,images,IDRiD-derived images with vascular-tree annotations,exact,official_source_description,https://doi.org/10.6084/m9.figshare.16960855,1,0,"[{""count"": 81, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.16960855"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""IDRiD-derived images with vascular-tree annotations"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retina_age_analysis,Retina Age Analysis,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/ramankamran/retina-age-analysis,primary_quantity_resolved,9857,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://huggingface.co/datasets/ramankamran/retina-age-analysis,1,0,"[{""count"": 9857, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://huggingface.co/datasets/ramankamran/retina-age-analysis"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_corrugations_oct,Outer Retinal Corrugations Imaging Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bzsc7gd9p3/2,primary_quantity_resolved,69,b_scans,Baseline swept-source OCT scans described for the current Mendeley v2 deposit,source_conflict,associated_publication,https://doi.org/10.1016/j.dib.2023.108920,2,1,"[{""count"": 69, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1016/j.dib.2023.108920"", ""exactness"": ""source_conflict"", ""notes"": ""The article abstract and specifications table report 69 scans from 66 patients; one methods passage reports 66 assessed scans."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Baseline swept-source OCT scans described for the current Mendeley v2 deposit"", ""unit"": ""b_scans""}, {""count"": 66, ""evidence_basis"": ""associated_publication"", ""evidence_url"": ""https://doi.org/10.1016/j.dib.2023.108920"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Patients represented by the baseline SS-OCT cohort"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_dr_longitudinal,Retinal DR Longitudinal Fundus Pairs,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,primary_quantity_resolved,1115,image_pairs,Rows in corrected_manifest.csv,exact,current_deposit_table,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal/tree/d6e13e91dae69f3080259afd478db92412c7f32d,3,2,"[{""count"": 1115, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://huggingface.co/datasets/usama10/retinal-dr-longitudinal/tree/d6e13e91dae69f3080259afd478db92412c7f32d"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Rows in corrected_manifest.csv"", ""unit"": ""image_pairs""}, {""count"": 2428, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://huggingface.co/datasets/usama10/retinal-dr-longitudinal/tree/d6e13e91dae69f3080259afd478db92412c7f32d"", ""exactness"": ""exact"", ""notes"": ""The deposit contains 1,250 baseline and 1,178 follow-up images; 2,230 participate in the corrected 1,115-pair manifest."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""JPG files in the current deposit"", ""unit"": ""images""}, {""count"": 572, ""evidence_basis"": ""current_deposit_table"", ""evidence_url"": ""https://huggingface.co/datasets/usama10/retinal-dr-longitudinal/tree/d6e13e91dae69f3080259afd478db92412c7f32d"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Unique patient IDs in corrected_manifest.csv"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,octa,octa,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,eye_tracking,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.25452/figshare.plus.17113883.v1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.21197173.v1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retinal_vessel_robustness,Natural Robustness Benchmark for Retinal Vessel Segmentation,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/12659652,primary_quantity_resolved,13024,images,Files under the images directories in all three current archives,exact,current_deposit_file_listing,https://zenodo.org/records/12659652,1,0,"[{""count"": 13024, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://zenodo.org/records/12659652"", ""exactness"": ""exact"", ""notes"": ""Includes 5,920 DRIVE, 4,144 CHASE, and 2,960 STARE original or augmented images; parent datasets overlap catalog records."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Files under the images directories in all three current archives"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
retouch,RETOUCH: RETinal OCT Fluid Challenge,oct,oct,0.5.0,2026-08-02,2026-08-02,https://retouch.grand-challenge.org/,primary_quantity_resolved,112,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://retouch.grand-challenge.org/,1,0,"[{""count"": 112, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://retouch.grand-challenge.org/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rfmid,RFMiD: Retinal Fundus Multi-disease Image Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,primary_quantity_resolved,3200,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,1,0,"[{""count"": 3200, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rfmid2,RFMiD 2.0 Auxiliary Multi-Disease Fundus Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/7505822,primary_quantity_resolved,860,images,RFMiD 2.0 auxiliary images,exact,official_source_description,https://zenodo.org/records/7505822,1,0,"[{""count"": 860, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7505822"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""RFMiD 2.0 auxiliary images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
riga,RIGA: Retinal Fundus Images for Glaucoma Analysis,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,primary_quantity_resolved,750,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,1,0,"[{""count"": 750, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
riga_plus,RIGA+ Domain Adaptation Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/6325549,primary_quantity_resolved,1461,images,TIF images in the RIGA directory of the current deposit,exact,current_deposit_file_listing,https://zenodo.org/records/6325549,1,0,"[{""count"": 1461, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://zenodo.org/records/6325549"", ""exactness"": ""exact"", ""notes"": ""The source reports removal of six RIGA duplicates and cross-dataset duplicates with MESSIDOR."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""TIF images in the RIGA directory of the current deposit"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rimone_dl,RIM-ONE DL,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,primary_quantity_resolved,485,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,1,0,"[{""count"": 485, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rite,RITE: Retinal Images Vessel Tree Extraction (Artery/Vein),fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://eye.medicine.uiowa.edu/rite-dataset,primary_quantity_resolved,40,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://eye.medicine.uiowa.edu/rite-dataset,1,0,"[{""count"": 40, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://eye.medicine.uiowa.edu/rite-dataset"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
roc,ROC: Retinopathy Online Challenge,fundus,fundus,0.5.0,2026-08-02,2026-08-02,http://webeye.ophth.uiowa.edu/ROC/,primary_quantity_resolved,100,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,http://webeye.ophth.uiowa.edu/ROC/,1,0,"[{""count"": 100, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""http://webeye.ophth.uiowa.edu/ROC/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rocc,ROCC: Retinal OCT Classification Challenge,oct,oct,0.5.0,2026-08-02,2026-08-02,https://rocc.grand-challenge.org/,primary_quantity_resolved,165,volumes,OCT volumes in the challenge cohort,exact,official_source_description,https://rocc.grand-challenge.org/,1,0,"[{""count"": 165, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://rocc.grand-challenge.org/"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""OCT volumes in the challenge cohort"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rop_ostrava,Retinal Image Dataset of Infants and ROP (Ostrava),fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/jananowakova/retinal-image-dataset-of-infants-and-rop,primary_quantity_resolved,6004,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/jananowakova/retinal-image-dataset-of-infants-and-rop,1,0,"[{""count"": 6004, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/jananowakova/retinal-image-dataset-of-infants-and-rop"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rop_synthetic_mendeley,Synthetic Medical Images for ROP Diagnosis,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/fscyyhg6vt/1,primary_quantity_resolved,5842,images,Source retinal fundus images,exact,official_source_description,https://data.mendeley.com/datasets/fscyyhg6vt/1,2,1,"[{""count"": 5842, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/fscyyhg6vt/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Source retinal fundus images"", ""unit"": ""images""}, {""count"": 963, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://data.mendeley.com/datasets/fscyyhg6vt/1"", ""exactness"": ""exact"", ""notes"": """", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Preterm infants contributing source images"", ""unit"": ""participants""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rop_uwf_intelligent,Fundus Dataset for Intelligent ROP System,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.25514449,primary_quantity_resolved,1099,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.25514449,1,0,"[{""count"": 1099, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.25514449"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rop_vl,ROP-VL Retinopathy of Prematurity Vision-Language Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.30143461.v1,primary_quantity_resolved,2020,images,"Source reports 2,020 color fundus photographs from 1,116 infants.",exact,official_source_description,https://doi.org/10.6084/m9.figshare.30143461.v1,1,0,"[{""count"": 2020, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.30143461.v1"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; repository file count is separate."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source reports 2,020 color fundus photographs from 1,116 infants."", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rose,ROSE: Retinal OCT-Angiography Vessel Segmentation,octa,octa,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/doi/10.5281/zenodo.12775880,primary_quantity_resolved,229,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/doi/10.5281/zenodo.12775880,1,0,"[{""count"": 229, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/doi/10.5281/zenodo.12775880"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ru_medical_texts_ophthalmology,Ophthalmology Russian-English Medical Text Translations,text,text,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/cheshrcat/ru-medical-texts-ophtalmology,primary_quantity_resolved,3473,sentence_pairs,Russian-English sentence or glossary pairs,exact,official_source_description,https://www.kaggle.com/datasets/cheshrcat/ru-medical-texts-ophtalmology,1,0,"[{""count"": 3473, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://www.kaggle.com/datasets/cheshrcat/ru-medical-texts-ophtalmology"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Russian-English sentence or glossary pairs"", ""unit"": ""sentence_pairs""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
rvo_me,RVO-ME: Retinal Vein Occlusion Macular Edema OCT Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.29804435.v1,primary_quantity_resolved,3012,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.29804435.v1,1,0,"[{""count"": 3012, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.29804435.v1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
sics155,SICS-155 Small Incision Cataract Surgery Videos,surgical_video,surgical_video,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/19482928,primary_quantity_resolved,155,videos,SICS surgical videos,exact,official_source_description,https://zenodo.org/records/19482928,1,0,"[{""count"": 155, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/19482928"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""SICS surgical videos"", ""unit"": ""videos""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
slid,SLID: Slit-Lamp Image Dataset,multimodal,external_eye,0.5.0,2026-08-02,2026-08-02,https://github.com/xumingyu-hub/SLID,primary_quantity_resolved,2617,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/xumingyu-hub/SLID,1,0,"[{""count"": 2617, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/xumingyu-hub/SLID"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
slid_e,SLID-E Slit-Lamp Image Dataset for Epiphora,external_eye,external_eye|slit_lamp,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.26172919.v2,primary_quantity_resolved,2999,images,"Source reports 2,999 slit-lamp photographs from 1,563 patients.",exact,official_source_description,https://doi.org/10.6084/m9.figshare.26172919.v2,1,0,"[{""count"": 2999, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.26172919.v2"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; repository file count is separate."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source reports 2,999 slit-lamp photographs from 1,563 patients."", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
slp_vld,SLP-VLD Anonymized Slit-Lamp Vision-Language Dataset,external_eye,external_eye|slit_lamp,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.32576697.v3,primary_quantity_resolved,2228,images,"Source reports 2,228 slit-lamp photographs.",exact,official_source_description,https://doi.org/10.6084/m9.figshare.32576697.v3,1,0,"[{""count"": 2228, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.32576697.v3"", ""exactness"": ""exact"", ""notes"": ""Source-stated quantity; repository file count is separate."", ""primary"": true, ""review_date"": ""2026-08-02"", ""scope"": ""Source reports 2,228 slit-lamp photographs."", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
smdg,SMDG-19: Standardized Multi-channel Glaucoma Benchmark,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,primary_quantity_resolved,12449,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,1,0,"[{""count"": 12449, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
soul_octa,SOUL: OCTA Human-Machine Collaborative Annotation Dataset,octa,octa|text|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.24893358.v3,primary_quantity_resolved,178,longitudinal_samples,Six source-reported longitudinal subsets,exact,official_source_description,https://doi.org/10.6084/m9.figshare.24893358.v3,1,0,"[{""count"": 178, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.24893358.v3"", ""exactness"": ""exact"", ""notes"": ""The current archive contains 2,046 JPG assets including raw images and corresponding labels; these are not 2,046 independent samples."", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Six source-reported longitudinal subsets"", ""unit"": ""longitudinal_samples""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,eye_tracking,eye_tracking|pupillometry,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.28176839.v1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
stage_task1,STAGE 2023 Task 1 — Mean Deviation Prediction from OCT,oct,oct|visual_field,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,primary_quantity_resolved,400,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,1,0,"[{""count"": 400, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
