record_id,canonical_name,verification_date,verification_level,official_source_checked,preferred_route_checked,preferred_route_type,resolved_destination,dataset_specific_page_confirmed_by_curator,current_route_visible,authentication_state,access_friction,availability_status,route_check_result,automated_probe_status,automated_probe_http_status,failure_or_limitation,curator,author_source_checked,source_terms_evidence_url,dataset_files_transferred_for_this_row,environment
acrima,ACRIMA: Glaucoma Optic Disc Fundus Database,2026-07-21,route_confirmed,https://figshare.com/s/c2d31f850af14c5b5232,https://figshare.com/s/c2d31f850af14c5b5232,official_repository,https://figshare.com/s/c2d31f850af14c5b5232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/c2d31f850af14c5b5232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
multieye,MultiEYE: OCT-Enhanced Fundus Multi-Disease Benchmark,2026-07-21,route_confirmed,https://huggingface.co/datasets/Luxuriant16/MultiEYE,https://huggingface.co/datasets/Luxuriant16/MultiEYE,data_platform,https://huggingface.co/datasets/Luxuriant16/MultiEYE,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/Luxuriant16/MultiEYE,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
mured,MuReD: Multi-label Retinal Diseases Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/pc4mb3h8hz/1,https://data.mendeley.com/datasets/pc4mb3h8hz/1,official_repository,https://data.mendeley.com/datasets/pc4mb3h8hz/1,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/pc4mb3h8hz/1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
myopic_regression_fundus,Myopic Regression after Corneal Refractive Surgery Fundus Sample,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/k34rvfw3dg/2,https://data.mendeley.com/datasets/k34rvfw3dg/2,official_repository,https://data.mendeley.com/datasets/k34rvfw3dg/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/k34rvfw3dg/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
natural_scene_eye_tracking_collection,Natural-Scene Tobii Eye-Tracking Collection,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.30520733.v1,https://doi.org/10.6084/m9.figshare.30520733.v1,official_repository,https://figshare.com/articles/dataset/Eye_Tracking_Dataset_Indoor_scene_2/30520733/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.30520733.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
nd_iris_0405,ND-IRIS-0405 Iris Image Dataset,2026-07-21,route_confirmed,https://tsapps.nist.gov/BDbC/Search/Details/371,https://tsapps.nist.gov/BDbC/Search/Details/371,documented_manual_route,https://tsapps.nist.gov/BDbC/Search/Details/371,true,true,manual_authorization_required,controlled_or_manual,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://tsapps.nist.gov/BDbC/Search/Details/371,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
nehut,NEH-UT Retinal OCT Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/8kt969dhx6/2,https://data.mendeley.com/datasets/8kt969dhx6/2,official_repository,https://data.mendeley.com/datasets/8kt969dhx6/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/8kt969dhx6/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ochid,OCHID: OCT Choroidal Image Dataset,2026-07-21,route_confirmed,https://imed.nimte.ac.cn/OCHID.html,https://imed.nimte.ac.cn/OCHID.html,documented_manual_route,https://imed.nimte.ac.cn/OCHID.html,true,true,author_correspondence_required,author_contact,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://imed.nimte.ac.cn/OCHID.html,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct5k,OCT5k: Multi-Disease Retinal Layer Annotations,2026-07-21,route_confirmed,https://doi.org/10.5522/04/22128671,https://doi.org/10.5522/04/22128671,official_repository,https://rdr.ucl.ac.uk/articles/dataset/OCT5k_A_dataset_of_multi-disease_and_multi-graded_annotations_for_retinal_layers/22128671,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.5522/04/22128671,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct_c8,Retinal OCT-C8: 8-Class OCT Classification,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,data_platform,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/obulisainaren/retinal-oct-c8,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct_cirrus,Duke Srinivasan Retinal OCT Dataset,2026-07-21,route_confirmed,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,documented_manual_route,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,true,true,unauthenticated,anonymous_direct,available,acquisition_route_verified,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://people.duke.edu/~sf59/Srinivasan_BOE_2014_dataset.htm,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct_fundus_dme_dr_mexico,OCT and Eye Fundus Dataset for DME and DR,2026-07-21,route_confirmed,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,source_repository,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://github.com/Traslational-Visual-Health-Laboratory/OCT-AND-EYE-FUNDUS-DATASET,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct_macular_hole_postsurgery,HD-OCT of Macular Hole Before and After Surgery,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,data_platform,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/mathieugodbout/oct-postsurgery-visual-improvement,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oct_ms_jhu,OCT Retinal Layer Segmentation — MS & Healthy Controls (JHU/IACL),2026-07-21,route_confirmed,https://iacl.ece.jhu.edu/~aaron/data/OCT_Manual_Delineations-2018_June_29_b.zip,https://iacl.ece.jhu.edu/~aaron/data/OCT_Manual_Delineations-2018_June_29_b.zip,official_direct,https://iacl.ece.jhu.edu/~aaron/data/OCT_Manual_Delineations-2018_June_29_b.zip,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://iacl.ece.jhu.edu/~aaron/data/OCT_Manual_Delineations-2018_June_29_b.zip,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
octa_500,OCTA-500: Large-scale OCTA Multi-task Benchmark,2026-07-21,route_confirmed,https://ieee-dataport.org/open-access/octa-500,https://ieee-dataport.org/open-access/octa-500,documented_manual_route,https://ieee-dataport.org/open-access/octa-500,true,true,user_authentication_required,author_contact,available,acquisition_route_verified,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://ieee-dataport.org/open-access/octa-500,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
octa_macula_coronal,OCTA Macula Coronal Views,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/p5h7x55zw7/1,https://data.mendeley.com/datasets/p5h7x55zw7/1,official_repository,https://data.mendeley.com/datasets/p5h7x55zw7/1,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/p5h7x55zw7/1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
octave,OCTAVE: 3D SD-OCT Retinal Segmentation Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/14580071,https://zenodo.org/records/14580071,official_repository,https://zenodo.org/records/14580071,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/14580071,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
octdl,OCTDL: OCT Deep Learning Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/sncdhf53xc/4,https://data.mendeley.com/datasets/sncdhf53xc/4,official_repository,https://data.mendeley.com/datasets/sncdhf53xc/4,true,true,user_authentication_required,self_service_authenticated,available,credentials_or_access_setup_required,platform_or_browser_route,403,"Author-conducted source check; transfer completeness was evaluated separately. HTTP 403 from an automated Mendeley Data listing probe; platform credentials, a compatible client, or access setup may be required.",EyeDataHub author team,true,https://data.mendeley.com/datasets/sncdhf53xc/4,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
octid,OCTID: OCT Image Database,2026-07-21,route_confirmed,https://borealisdata.ca/dataverse/OCTID,https://borealisdata.ca/dataverse/OCTID,documented_manual_route,https://borealisdata.ca/dataverse/OCTID,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://borealisdata.ca/dataverse/OCTID,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ocular_chat_vqa,OcularChat-VQA: AREDS-Derived Patient-Physician Dialogue Dataset,2026-07-21,route_confirmed,https://huggingface.co/datasets/ncbi/OcularChat-VQA,https://huggingface.co/datasets/ncbi/OcularChat-VQA,data_platform,https://huggingface.co/datasets/ncbi/OcularChat-VQA,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/ncbi/OcularChat-VQA,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ocular_generalized_myasthenia_korea,Ocular and Generalized Myasthenia Gravis Korea Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.31981347.v1,https://doi.org/10.6084/m9.figshare.31981347.v1,official_repository,https://figshare.com/articles/dataset/Comparative_study_of_ocular_and_generalized_myasthenia_gravis_in_a_South_Korean_cohort/31981347/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.31981347.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oculoscope,OculoScope: Fairer AI in Ophthalmology Dataset,2026-07-21,route_confirmed,https://figshare.com/s/926c2c2ef9e77ab5eb9d,https://figshare.com/s/926c2c2ef9e77ab5eb9d,official_repository,https://figshare.com/s/926c2c2ef9e77ab5eb9d,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/926c2c2ef9e77ab5eb9d,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
odir2019,ODIR-2019: Ocular Disease Intelligent Recognition,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,data_platform,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/andrewmvd/ocular-disease-recognition-odir5k,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
oimhs,OIMHS: OCT Image Macular Hole Segmentation Dataset,2026-07-21,route_confirmed,https://doi.org/10.6084/m9.figshare.23508453,https://doi.org/10.6084/m9.figshare.23508453,official_repository,https://springernature.figshare.com/articles/dataset/OIMHS_dataset/23508453,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.23508453,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
olives,OLIVES: Ophthalmic Labels for Investigating Visual Eye Semantics,2026-07-21,route_confirmed,https://zenodo.org/records/7105232,https://zenodo.org/records/7105232,official_repository,https://zenodo.org/records/7105232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/7105232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophnet2024,OphNet2024: Ophthalmic Surgical Video Dataset,2026-07-21,route_confirmed,https://huggingface.co/datasets/xioamiyh/OphNet2024,https://huggingface.co/datasets/xioamiyh/OphNet2024,data_platform,https://huggingface.co/datasets/xioamiyh/OphNet2024,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/xioamiyh/OphNet2024,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophora,Ophora-160K: Ophthalmic Surgical Video Instruction Dataset,2026-07-21,route_confirmed,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,data_platform,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/General-Medical-AI/Ophora-160K,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophthalmology_eqa_v3,Ophthalmology-EQA-v3,2026-07-21,route_confirmed,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,data_platform,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-EQA-v3,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophthalmology_mcqa_v3,Ophthalmology-MCQA-v3,2026-07-21,route_confirmed,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,data_platform,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-MCQA-v3,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophthalmology_pubmed_corpus,Ophthalmology PubMed Corpus,2026-07-21,route_confirmed,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,data_platform,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/BaekSeungJu/Ophthalmology-PubMed-Corpus,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophthalvqa,OphthalVQA Dataset,2026-07-21,route_confirmed,https://doi.org/10.6084/m9.figshare.25624917,https://doi.org/10.6084/m9.figshare.25624917,official_repository,https://figshare.com/articles/dataset/OphthalVQA_Dataset/25624917,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.25624917,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophthalwechat,OphthalWeChat Dataset,2026-07-21,route_confirmed,https://doi.org/10.6084/m9.figshare.29064149,https://doi.org/10.6084/m9.figshare.29064149,official_repository,https://figshare.com/articles/dataset/OphthalWeChat/29064149,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.29064149,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ophtho_readability,Language and Readability Barriers in Ophthalmology Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/16592100,https://zenodo.org/records/16592100,official_repository,https://zenodo.org/records/16592100,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/16592100,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
paired_retina,Paired Retina Dataset: Cross-Device Fundus Pairs,2026-07-21,route_confirmed,https://huggingface.co/datasets/smartretina2025/paired_retina,https://huggingface.co/datasets/smartretina2025/paired_retina,data_platform,https://huggingface.co/datasets/smartretina2025/paired_retina,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/smartretina2025/paired_retina,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
palm,PALM — iChallenge Pathologic Myopia,2026-07-21,route_confirmed,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,cloud_file_share,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,true,true,user_clickthrough_required,controlled_or_manual,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.google.com/file/d/14XWD6kX0dVRfAyEc7FkZGKZibWEkvnyv/view,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
papila,PAPILA: Glaucoma Fundus Dataset with Clinical Data,2026-07-21,route_confirmed,https://zenodo.org/records/6379970,https://zenodo.org/records/6379970,official_direct,https://zenodo.org/records/6379970,true,true,unauthenticated,anonymous_direct,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/6379970,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
paraguay_dr,Paraguay Color Fundus DR Dataset,2026-07-21,route_confirmed,https://zenodo.org/record/4647952,https://zenodo.org/record/4647952,official_repository,https://zenodo.org/record/4647952,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/record/4647952,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
parkinsons_directional_oct,Parkinson Disease Directional OCT Dataset,2026-08-02,route_confirmed,https://doi.org/10.26188/30750011.v1,https://doi.org/10.26188/30750011.v1,official_repository,https://figshare.unimelb.edu.au/articles/dataset/_b_i_Detailed_outer_retinal_assessment_in_Parkinson_s_disease_using_directional_OCT_study_i_b_dataset/30750011/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.26188/30750011.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
parkinsons_outer_retinal_structure,Parkinson Disease Outer Retinal Structure and Function Dataset,2026-08-02,route_confirmed,https://doi.org/10.26188/24138420.v2,https://doi.org/10.26188/24138420.v2,official_repository,https://melbourne.figshare.com/articles/dataset/Altered_Outer_Retinal_Structure_Electrophysiology_and_Visual_Perception_in_Parkinson_s_Disease_Study_Dataset/24138420/2,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.26188/24138420.v2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
pco_namd,PCO-nAMD Paired CFP and OCT Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.32873501.v1,https://doi.org/10.6084/m9.figshare.32873501.v1,official_repository,https://figshare.com/articles/dataset/PCO-nAMD_Paired_CFP_and_OCT_Dataset_for_Neovascular_Age-Related_Macular_Degeneration/32873501/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.32873501.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
perg_ioba,PERG-IOBA Ocular Electrophysiology Dataset,2026-07-21,route_confirmed,https://physionet.org/content/perg-ioba-dataset/1.0.0/,https://physionet.org/content/perg-ioba-dataset/1.0.0/,data_platform,https://physionet.org/content/perg-ioba-dataset/1.0.0/,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://physionet.org/content/perg-ioba-dataset/1.0.0/,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
periorbital_segmentation,Open-Source Periorbital Segmentation Dataset,2026-07-21,route_confirmed,https://doi.org/10.5281/zenodo.13916845,https://doi.org/10.5281/zenodo.13916845,official_repository,https://zenodo.org/doi/10.5281/zenodo.13916845,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked_with_probe_limitation,forbidden,403,Author-conducted source check; transfer completeness was evaluated separately. Automated probe status: forbidden; reachability alone was not used to classify access.,EyeDataHub author team,true,https://doi.org/10.5281/zenodo.13916845,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
pimd_visual_preference_eye_tracking,PIMD Visual Preference Eye-Tracking Dataset,2026-08-02,route_confirmed,https://doi.org/10.1371/journal.pone.0266176.s010,https://doi.org/10.1371/journal.pone.0266176.s010,official_repository,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0266176/1/pone.0266176.s010.xlsx,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.1371/journal.pone.0266176.s010,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
popeye_nir,PopEYE Infrared Ocular Image Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/18430187,https://zenodo.org/records/18430187,official_repository,https://zenodo.org/records/18430187,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/18430187,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
post_glaucoma_surgery_ptosis_strabismus,Post-Glaucoma-Surgery Ptosis and Strabismus Dataset,2026-08-02,route_confirmed,https://doi.org/10.1371/journal.pone.0335074.s001,https://doi.org/10.1371/journal.pone.0335074.s001,official_repository,https://storage.googleapis.com/plos-corpus-prod/10.1371/journal.pone.0335074/1/pone.0335074.s001.xls,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.1371/journal.pone.0335074.s001,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
prime_fp20,PRIME-FP20: Ultra-Widefield Vessel Segmentation,2026-07-21,route_confirmed,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,documented_manual_route,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://ieee-dataport.org/open-access/prime-fp20-ultra-widefield-fundus-photography-vessel-segmentation-dataset,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
pupillometry_eeg_fmri_salience,"Pupillometry, EEG, and fMRI Salience Dataset",2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.22518010.v1,https://doi.org/10.6084/m9.figshare.22518010.v1,official_repository,https://figshare.com/articles/dataset/Pupillary_response_is_associated_with_the_reset_and_switching_of_functional_brain_networks_during_salience_processing_A_simultaneous_pupillometry-EEG-fMRI_study_dataset_and_demo_/22518010/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.22518010.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
